COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS
9b35d984-25b,art_creator,2024-03-06T17:00:00,This is my favorite YouTube channel,0
71d24070-0cc,Ethan Green,2023-11-27T03:00:00,Rewatching this because it's so good,0
7c7f7c57-14a,study_buddy,2023-10-15T17:00:00,I sent this to my friend who needed to hear this,0
92dbf5be-b03,SubscribeNow123,2023-08-12T08:00:00,WIN A $1000 GIFT CARD AT HTTP://GET-RICH-FAST.COM,1
3a7975e0-98c,Joshua Hill,2024-08-12T12:00:00,Such an underrated channel,0
ebcfa4c6-d9e,MoneyMaker2024,2024-10-02T09:00:00,Win a $1000 gift card at http://subscribe2win.com!!!!!!!!!,1
bf8cb44b-055,Lauren Allen,2024-11-23T07:00:00,I tried this and it actually worked! Thanks!,0
d61ca0d9-aed,FollowerFactory,2024-07-21T15:00:00,Earn money online easily! http://click4cash.net 🎁💯💰,1
8f043e12-214,Rachel Lewis,2024-07-26T20:00:00,"Great video, really enjoyed it!",0
9916d2ab-47d,MoneyMaker2024835,2023-09-04T18:00:00,Click here for free V-Bucks http://subscribe2win.com 💯🤑🤑,1
3b2ac79c-125,CryptoGuru99553,2024-07-10T23:00:00,SUBSCRIBE OR BAD LUCK FOR 7 YEARS!!!,1
0222fdf6-ac1,GiveawayBot,2024-11-09T19:00:00,First comment! Check my channel out plz!,1
fd647c44-44e,ViralQueen,2023-03-08T11:00:00,Invest in http://earn-money-now.biz before it's too late!!!,1
a1096de7-c92,foodie_life,2024-03-19T21:00:00,I have a project due next week and this is saving me,0
5a6fea6e-0bd,ViralQueen,2024-09-20T00:00:00,HEY CHECK MY CHANNEL OUT HTTP://EARN-MONEY-NOW.BIZ,1
b04e48ce-8fa,CryptoGuru99,2023-04-05T14:00:00,WIN A $1000 GIFT CARD AT HTTP://BITCOIN-PROFIT.IO,1
5505c6a4-e48,Daniel Martinez,2023-05-24T10:00:00,This popped up in my recommendations and I'm glad it did,0
fe745146-4a5,RichQuick509,2023-09-01T07:00:00,First comment! Check my channel out plz!,1
c3c9c8dd-459,Ashley Lopez,2023-04-20T18:00:00,Beautifully produced video as always,0
3d556daa-fa4,SubscribeNow123,2023-06-06T07:00:00,NFT DROP HAPPENING NOW! HTTP://GOO.GL/SPAM123 🚀🚀🚀,1
cc837ec5-3e7,LikeBot3000,2023-09-03T02:00:00,Earn money online easily! http://get-rich-fast.com,1
57285ec1-f9e,FreeGiftBot,2023-10-25T13:00:00,VISIT HTTP://SUBSCRIBE2WIN.COM TO GET 1000 FREE SUBSCRIBERS! 👇👇💰!!!,1
0fee32cb-118,bookworm_99,2024-11-23T08:00:00,Early gang! Love your content,0
ea704b1b-a46,Michael Brown,2023-05-17T17:00:00,The quality of your content keeps getting better,0
44794b58-326,Lauren Allen,2024-07-16T04:00:00,I tried this and it actually worked! Thanks!,0
9542e111-595,Chris Taylor,2024-01-02T18:00:00,The examples you use are so relatable,0
d69f2fa0-d0e,FollowerFactory,2023-09-03T00:00:00,Adult content at http://freelikesfollowers.com 🔞,1
834bc61a-79b,art_creator,2024-08-14T00:00:00,Notification squad! 🔔,0
bb69bb00-36e,Andrew Young,2023-07-01T00:00:00,Love the way you break down complex topics,0
aa0ff586-df5,Ashley Lopez,2023-09-23T11:00:00,Such an underrated channel,0
bb33f609-084,FreeGiftBot329,2023-01-09T16:00:00,ADULT CONTENT AT HTTPS://T.CO/XYZABCDEF 🔞 👇💰💯,1
de4f5044-211,Olivia Adams,2023-11-24T00:00:00,I sent this to my friend who needed to hear this,0
698685e9-730,BotUser_xz,2024-08-03T16:00:00,Win a $1000 gift card at https://t.co/xYzAbCdEf!!!,1
79321baa-aef,Chris Taylor,2023-02-23T17:00:00,More people need to see this video,0
e5ae5878-2db,science_geek,2023-06-26T03:00:00,Subscribed after watching just one video,0
4eec98b7-86d,science_geek,2024-01-16T23:00:00,Notification squad! 🔔,0
96374537-98b,SpamMaster,2023-10-27T18:00:00,NFT drop happening now! http://goo.gl/spam123 🚀🚀🚀 🚀😱🎁😱,1
84c41361-19a,FreeGiftBot,2023-06-29T01:00:00,SUBSCRIBE OR BAD LUCK FOR 7 YEARS!!!,1
54978536-4e4,Kayla Scott,2023-04-16T13:00:00,"This tutorial was super helpful, thanks!",0
45ee2f76-1d5,FollowerFactory160,2023-06-13T21:00:00,Free iPhones! Go to http://earn-money-now.biz now!!! 💯🚀,1
a68faea8-5f6,Lisa Anderson,2023-10-27T01:00:00,Love the way you break down complex topics,0
edd9a168-542,Matthew Wright,2024-02-10T19:00:00,Finally someone who explains this properly!,0
e62559e3-565,LikeBot3000,2024-08-25T17:00:00,Awesome video bro! Sub to me I sub back!,1
bab9d8b2-665,Matthew Wright,2023-04-01T20:00:00,Really appreciate the effort you put into these videos,0
0b438040-a35,FollowerFactory165,2023-08-12T05:00:00,Click here for free V-Bucks http://www.fakepromo.net,1
ebf12a4d-3df,ClickHere4Free,2023-01-01T20:00:00,"Love this! I make similar videos, check me out! 🔥🎁",1
69145bc7-545,FakeAccount001,2023-05-06T09:00:00,Wow this is so good! My channel has more like this!,1
79c27d3e-26b,tech_nerd,2023-10-28T18:00:00,This is my favorite YouTube channel,0
ecb15324-aa9,GiveawayBot,2024-05-31T16:00:00,"If you see this, you HAVE to subscribe to me!",1
64ab696b-988,PromoKing469,2023-04-08T01:00:00,I JUST GOT A FREE PS5 FROM HTTP://GET-RICH-FAST.COM!!! 🤑🔥,1
02ae7cab-2b2,Ashley Lopez,2023-05-07T03:00:00,This video changed my perspective on things,0
f94d281c-4a7,Olivia Adams,2023-09-09T05:00:00,I've been looking for this information everywhere. Thank you!,0
695d0381-2cb,RichQuick,2023-10-24T14:00:00,Dating site http://bitcoin-profit.io join free today!,1
c4d8ba63-edf,gamer_pro,2024-11-09T01:00:00,You make learning fun!,0
c8ea881f-a84,MoneyMaker2024,2023-02-23T10:00:00,MY CHANNEL IS BETTER THAN THIS ONE LOL SUBSCRIBE!!!!!!!!!,1
82d384ab-7bb,Kayla Scott,2023-05-25T22:00:00,I love how you included both sides of the argument,0
5c3643d8-d3b,Sarah Williams,2023-05-29T00:00:00,Your dog is so cute! What breed is it?,0
f013145e-980,Jessica Lee,2024-08-05T04:00:00,Thank you for being so honest and genuine,0
e25c0846-11b,PromoKing,2023-02-03T19:00:00,Hot singles in your area at http://get-rich-fast.com 💯🤑👇💰,1
7aa13297-b35,Ethan Green,2024-11-15T00:00:00,You should collab with MrBeast,0
1b3535bd-d0f,Ryan Thomas,2023-10-16T14:00:00,Your travel vlogs are always so beautiful,0
2955fa52-7c4,Emily Chen,2024-02-07T17:00:00,This restored my faith in YouTube content,0
4230e92e-ce7,bookworm_99,2024-09-25T05:00:00,Such an underrated channel,0
a6aef849-5e3,Lisa Anderson,2023-01-10T15:00:00,I take notes while watching your videos,0
ad2c246f-6ae,Ashley Lopez,2023-08-13T03:00:00,Subscribed after watching just one video,0
4d27d80c-6c2,FollowerFactory,2023-05-25T06:00:00,First comment! Check my channel out plz!,1
12c1027a-bb7,travel_addict,2023-06-01T08:00:00,"I've watched all your videos, you're the best!",0
9191795f-8c4,ViralQueen,2024-06-27T10:00:00,My channel is better than this one lol subscribe,1
bc2afadd-d65,Lisa Anderson,2023-02-06T08:00:00,How long did it take you to film this?,0
f89f3646-583,Lauren Allen,2024-10-08T06:00:00,This popped up in my recommendations and I'm glad it did,0
6e8abf0b-a44,Michael Brown,2024-09-20T19:00:00,This is the best explanation I've found on YouTube,0
5d514837-e29,Tyler Hall,2023-12-16T07:00:00,This is pure gold! 💛,0
b3931b9e-f4c,FreeGiftBot,2024-09-13T02:00:00,OMG this actually works!! http://tinyurl.com/fr33g1fts 💰💰💰,1
e5900c8a-168,Lisa Anderson,2023-10-09T08:00:00,"This tutorial was super helpful, thanks!",0
eef5dcd0-8a4,Kayla Scott,2024-10-10T01:00:00,Please do more videos like this!,0
6a269b8f-ae7,FollowerFactory921,2023-02-01T11:00:00,WIN A $1000 GIFT CARD AT HTTP://BITCOIN-PROFIT.IO 🎁😱💰,1
b9e85389-82b,Kayla Scott,2023-09-23T22:00:00,How long did it take you to film this?,0
a7302d84-e94,Kayla Scott,2024-05-06T15:00:00,This is pure gold! 💛,0
3bbacec5-32a,Emily Chen,2024-01-29T08:00:00,Your travel vlogs are always so beautiful,0
e7365334-596,Matthew Wright,2024-03-05T06:00:00,Finally someone who explains this properly!,0
fa0481d5-062,FollowerFactory,2023-10-21T15:00:00,"I turned $100 into $50,000 with crypto! DM me",1
f8d4450c-287,Andrew Young,2024-02-04T04:00:00,"Watching this for my exam tomorrow, wish me luck!",0
bbc9a957-ce9,FreeGiftBot,2024-02-19T18:00:00,Get rich quick! http://get-rich-fast.com 🤑💰🎁🎁😱,1
2b01014d-cec,Michael Brown,2024-09-04T08:00:00,This is my favorite YouTube channel,0
ce647288-64d,ClickHere4Free,2023-04-16T20:00:00,INVEST IN HTTP://EARN-MONEY-NOW.BIZ BEFORE IT'S TOO LATE!!! 👇💯😱,1
98929be9-f08,foodie_life,2024-11-18T22:00:00,The quality of your content keeps getting better,0
dfc134e6-4c5,FreeGiftBot,2023-12-14T20:00:00,"I turned $100 into $50,000 with crypto! DM me",1
779aca7f-286,Lisa Anderson,2023-06-28T22:00:00,Notification squad! 🔔,0
aeab8c85-063,Chris Taylor,2024-08-16T20:00:00,My teacher recommended this video to us,0
a480d815-70b,Matthew Wright,2024-03-21T19:00:00,"I've been following your channel for years now, love the content",0
9290ad92-0d4,Jessica Lee,2024-02-21T01:00:00,Your travel vlogs are always so beautiful,0
c223aff7-bde,BotUser_xz,2023-07-10T17:00:00,Forex signals for free! Check http://bit.ly/fReEstUfF,1
e120b531-da8,Amanda Wilson,2024-09-20T12:00:00,"I cried watching this, so beautiful",0
799da0eb-1a1,Jessica Lee,2023-10-26T16:00:00,More people need to see this video,0
43148580-07d,Emily Chen,2023-10-21T20:00:00,This helped me with my homework,0
5a2ea163-6b8,ClickHere4Free,2023-04-07T01:00:00,SUBSCRIBE OR BAD LUCK FOR 7 YEARS!!!,1
0d89d2b9-cd0,GiveawayBot,2023-07-03T03:00:00,Invest in http://scamsite.xyz/free before it's too late!!!,1
319ab83a-453,Maria Garcia,2024-06-24T20:00:00,Subscribed after watching just one video,0
e25a717a-3d4,Lauren Allen,2023-02-23T19:00:00,"I cried watching this, so beautiful",0
dab90c4b-086,FreeGiftBot795,2024-07-22T00:00:00,SO INSPIRING! I POSTED A REACTION ON MY CHANNEL!,1
f207d6b1-e41,FollowerFactory,2024-04-22T18:00:00,Best deals ever at http://click4cash.net 🔥🔥🔥,1
5ed01b0d-3ef,MoneyMaker2024412,2023-02-18T08:00:00,Nice video! 👍 Check out my content too!,1
40158c7a-8f5,Samantha Harris,2024-03-18T20:00:00,I disagree with some points but overall good video,0
e552a66b-c06,Samantha Harris,2023-03-26T16:00:00,Thank you for making this free,0
35a7a33e-827,Sub4SubKing821,2023-02-23T00:00:00,MY CHANNEL IS BETTER THAN THIS ONE LOL SUBSCRIBE,1
fe8b2fb8-d25,ClickHere4Free,2023-01-03T15:00:00,"If you see this, you HAVE to subscribe to me!",1
b0631d42-a89,Ryan Thomas,2024-09-18T16:00:00,I take notes while watching your videos,0
43e40614-788,Daniel Martinez,2024-04-18T10:00:00,More people need to see this video,0
016568e5-3dd,LikeBot3000,2024-09-15T12:00:00,Adult content at http://bitcoin-profit.io 🔞,1
f18d7194-7ba,CryptoGuru99,2023-06-11T01:00:00,Who's watching in 2024? Sub to me btw,1
6ed1c885-b35,RichQuick480,2024-02-13T20:00:00,Free iPhones! Go to http://freelikesfollowers.com now!!!,1
9c8acee5-560,Tyler Hall,2024-10-26T16:00:00,The quality of your content keeps getting better,0
4199867a-cc6,ClickHere4Free,2023-04-20T20:00:00,"LOVE THIS! I MAKE SIMILAR VIDEOS, CHECK ME OUT! 👇⬇️💯🤑",1
07fd63ad-ec6,ViralQueen898,2023-02-25T07:00:00,Amazing! I just uploaded something even better!,1
89e29fcb-a4f,PromoKing496,2024-03-23T01:00:00,My trading bot made me rich http://click4cash.net,1
3e7fa0f0-c89,MoneyMaker2024426,2023-09-26T23:00:00,FREE ROBUX! Go to http://bit.ly/fReEstUfF right now! 👇🔥⬇️,1
486d76e7-952,Nicole Jackson,2024-06-28T07:00:00,The cinematography is stunning,0
e952563f-aaf,FollowerFactory429,2023-08-14T21:00:00,Awesome video bro! Sub to me I sub back!,1
4dbd62ae-524,MoneyMaker2024,2024-09-03T08:00:00,Sub4Sub anyone??? Subscribe to me and I'll subscribe back!!!,1
b309ae06-10f,PromoKing728,2024-10-29T22:00:00,Awesome video bro! Sub to me I sub back!,1
8432e02b-e12,Ryan Thomas,2024-07-05T12:00:00,"I cried watching this, so beautiful",0
20ad23d8-68c,Lauren Allen,2024-06-09T09:00:00,The animation at 2:15 was really cool,0
350ebaa5-185,ViralQueen,2023-04-26T23:00:00,SUB4SUB ANYONE??? SUBSCRIBE TO ME AND I'LL SUBSCRIBE BACK!!!,1
f9e521da-9da,Ashley Lopez,2024-01-29T01:00:00,Looking forward to the next one!,0
a86801d6-ad2,Ashley Lopez,2023-03-20T14:00:00,The examples you use are so relatable,0
88968eaf-40d,GiveawayBot,2024-04-20T04:00:00,Who's watching in 2024? Sub to me btw,1
61e66d0d-e67,Rachel Lewis,2024-04-27T07:00:00,This is better than my university lectures lol,0
bc2b275f-c0a,Sarah Williams,2024-10-23T22:00:00,"Watching this for my exam tomorrow, wish me luck!",0
dad7a7aa-d55,bookworm_99,2023-10-19T14:00:00,I have a question about the part at 3:00,0
5c9a5404-51f,ViralQueen196,2023-06-11T10:00:00,I just got a free PS5 from http://scamsite.xyz/free!!! 💯🔥,1
ec27a23a-ac3,SpamMaster634,2023-04-23T22:00:00,NICE VIDEO! 👍 CHECK OUT MY CONTENT TOO! 🔥😱👇,1
36c1cebe-f25,Stephanie King,2023-01-12T04:00:00,My teacher recommended this video to us,0
580a8da9-997,Kevin Clark,2023-02-26T15:00:00,This is the best explanation I've found on YouTube,0
566e9319-6ff,FollowerFactory49,2024-11-01T20:00:00,EARN MONEY ONLINE EASILY! HTTP://SUBSCRIBE2WIN.COM,1
e90d1d61-71e,Kevin Clark,2024-08-21T15:00:00,Really appreciate the effort you put into these videos,0
696e3ed7-39f,Matthew Wright,2024-03-12T17:00:00,Can you make a video about music production?,0
679d602c-1c1,Andrew Young,2023-11-07T15:00:00,The animation at 3:42 was really cool,0
139ac27f-39a,SubscribeNow123493,2024-02-20T22:00:00,I made $5000 in one week! Visit http://bit.ly/fReEstUfF,1
10cd9e6a-bf0,FollowerFactory374,2024-04-29T14:00:00,BITCOIN is going to $100k! Buy now at https://t.co/xYzAbCdEf,1
f80b43d8-637,Rachel Lewis,2024-04-07T02:00:00,The cinematography is stunning,0
796ae6e3-f63,Matthew Wright,2024-08-20T00:00:00,Your dog is so cute! What breed is it?,0
ebb1442c-2e9,ClickHere4Free706,2024-07-20T21:00:00,WOW THIS IS SO GOOD! MY CHANNEL HAS MORE LIKE THIS!,1
a9a400e3-b0d,SubscribeNow123204,2023-04-27T22:00:00,Invest in http://www.fakepromo.net before it's too late!!! 🔥💯,1
61ef816b-de1,Maria Garcia,2023-10-05T04:00:00,How long did it take you to film this?,0
0cce050f-09f,PromoKing,2024-01-24T11:00:00,WHO'S WATCHING IN 2024? SUB TO ME BTW,1
9fe8c70c-626,Samantha Harris,2023-12-13T15:00:00,I have a project due next week and this is saving me,0
7acefd0d-21b,fitness_fan,2023-11-28T11:00:00,This is my favorite YouTube channel,0
e239921d-024,SpamMaster708,2023-10-01T14:00:00,Forex signals for free! Check http://freelikesfollowers.com,1
facf10be-a8b,PromoKing,2024-04-06T09:00:00,LIKE IF YOU AGREE! SUB TO MY CHANNEL FOR MORE!!!!!!!,1
da6eb814-47b,Rachel Lewis,2023-08-23T03:00:00,Please do more videos like this!,0
b6fe7c14-af0,CryptoGuru99,2023-02-05T03:00:00,INVEST IN HTTP://EARN-MONEY-NOW.BIZ BEFORE IT'S TOO LATE!!!,1
8d4b8a8b-581,gamer_pro,2024-06-15T01:00:00,This popped up in my recommendations and I'm glad it did,0
90f110d0-3c6,Nicole Jackson,2023-08-17T10:00:00,I sent this to my friend who needed to hear this,0
018f5e98-160,Emily Chen,2023-08-31T01:00:00,I have a question about the part at 3:42,0
7105e594-6fd,FollowerFactory,2023-02-14T22:00:00,I bet you can't subscribe to my channel! 🎁👇💰,1
178fde6d-8ed,Amanda Wilson,2023-01-27T14:00:00,Really appreciate the effort you put into these videos,0
59dfff80-f43,Joshua Hill,2024-01-07T10:00:00,Love the way you break down complex topics,0
cb3567f8-335,Kayla Scott,2023-06-23T03:00:00,"Great video, really enjoyed it!",0
2dcdaacd-240,art_creator,2023-03-31T17:00:00,I shared this with all my friends,0
6d324b5e-7a6,SpamMaster,2023-11-25T17:00:00,LIKE IF YOU AGREE! SUB TO MY CHANNEL FOR MORE!,1
88bd5c4a-318,GiveawayBot,2023-11-10T15:00:00,Want free followers? Click http://bit.ly/fReEstUfF 💯🚀⬇️,1
d2836b3a-1b5,bookworm_99,2024-01-02T05:00:00,This is pure gold! 💛,0
3320d565-cca,FreeGiftBot,2023-04-19T09:00:00,FREE ROBUX! Go to http://goo.gl/spam123 right now! 💰🚀💰💰👇,1
85eeb036-0e0,Ryan Thomas,2023-01-02T07:00:00,Your travel vlogs are always so beautiful,0
3047ca1b-119,Jessica Lee,2023-07-03T04:00:00,I have a project due next week and this is saving me,0
96484050-e66,Kevin Clark,2024-01-16T02:00:00,I love how you included both sides of the argument,0
c1c1b569-9fc,BotUser_xz,2023-03-05T11:00:00,BITCOIN IS GOING TO $100K! BUY NOW AT HTTP://SUBSCRIBE2WIN.COM,1
6bfbafbe-58a,LikeBot3000,2023-04-24T05:00:00,I made $5000 in one week! Visit http://www.fakepromo.net,1
83f25c92-a91,Kayla Scott,2023-02-16T03:00:00,Finally someone who explains this properly!,0
a1ed6284-4f2,Samantha Harris,2024-06-21T02:00:00,This is the best explanation I've found on YouTube,0
15d0522e-a38,Chris Taylor,2023-03-07T21:00:00,Love the way you break down complex topics,0
05deedf1-da7,Michael Brown,2023-09-02T04:00:00,This channel deserves more subscribers,0
8203199c-173,art_creator,2024-07-26T18:00:00,The cinematography is stunning,0
f3c593aa-fe3,fitness_fan,2023-02-05T13:00:00,Your travel vlogs are always so beautiful,0
937b0b01-b5c,Ethan Green,2024-02-01T01:00:00,Finally someone who explains this properly!,0
b0d3621b-ded,Michael Brown,2024-05-26T18:00:00,Your dog is so cute! What breed is it?,0
a6ac34d1-ec1,GiveawayBot34,2024-02-28T23:00:00,Sub4Sub anyone??? Subscribe to me and I'll subscribe back!!!,1
083d620d-346,FakeAccount001,2023-03-11T14:00:00,I made $5000 in one week! Visit http://www.fakepromo.net 🚀👇😱🤑,1
d7aa3e6c-29c,LikeBot3000397,2024-03-20T08:00:00,ADULT CONTENT AT HTTPS://T.CO/XYZABCDEF 🔞!!!!!!!!!,1
5add3d67-c5b,study_buddy,2024-09-27T07:00:00,Thank you for being so honest and genuine,0
1d9861cd-01d,Lisa Anderson,2024-04-25T05:00:00,I tried this recipe and my family loved it!,0
7a141f92-1cf,Ashley Lopez,2023-05-04T14:00:00,The examples you use are so relatable,0
4b938665-5d0,Michael Brown,2024-01-02T02:00:00,This is better than my university lectures lol,0
7457121c-62b,CryptoGuru99838,2023-08-04T07:00:00,Hot singles in your area at http://subscribe2win.com,1
1437d907-fd5,Andrew Young,2023-11-09T23:00:00,I have a project due next week and this is saving me,0
9776005d-af1,SubscribeNow123511,2023-08-24T15:00:00,FREE ROBUX! Go to http://get-rich-fast.com right now!,1
c8b73cf2-691,science_geek,2024-03-23T14:00:00,Really appreciate the effort you put into these videos,0
61484fca-f37,Sub4SubKing,2023-07-26T20:00:00,"I TURNED $100 INTO $50,000 WITH CRYPTO! DM ME",1
03132135-311,Ashley Lopez,2023-06-14T19:00:00,This restored my faith in YouTube content,0
e9b4d014-d3c,MoneyMaker2024731,2023-08-27T21:00:00,PLEASE SUBSCRIBE TO MY CHANNEL I NEED 1000 SUBS,1
bfe0a077-d86,study_buddy,2024-07-26T05:00:00,I have a project due next week and this is saving me,0
55ddc8df-f40,Ashley Lopez,2023-04-10T04:00:00,I was confused about this but now I understand,0
8b211f5e-140,travel_addict,2024-07-13T16:00:00,What camera do you use?,0
c28cc0ea-6e5,RichQuick246,2023-08-17T01:00:00,CHECK OUT MY NEW SONG ON MY CHANNEL!!!,1
8673a710-4ac,David Kim,2023-06-13T11:00:00,Such an underrated channel,0
be47ff5b-acc,tech_nerd,2024-05-11T20:00:00,The background music is so calming,0
0be14b8b-89a,ClickHere4Free,2023-05-03T14:00:00,Dating site http://goo.gl/spam123 join free today!,1
b4143cb3-a55,ViralQueen508,2024-07-13T21:00:00,Best deals ever at http://click4cash.net 🔥🔥🔥,1
996ca697-72a,Brandon White,2023-10-19T02:00:00,Your dog is so cute! What breed is it?,0
0cd5af95-5d2,MoneyMaker2024,2024-08-23T16:00:00,Passive income secrets revealed at http://earn-money-now.biz,1
41042c60-089,ClickHere4Free746,2023-01-14T15:00:00,GET RICH QUICK! HTTPS://T.CO/XYZABCDEF,1
fdc5d2d1-bb7,Ashley Lopez,2023-02-04T07:00:00,I've been looking for this information everywhere. Thank you!,0
5d42e59d-7f3,SpamMaster,2024-11-23T13:00:00,Amazing! I just uploaded something even better!,1
1c8a7a85-106,SubscribeNow123,2023-08-03T02:00:00,So inspiring! I posted a reaction on my channel!,1
5d77910b-43b,PromoKing338,2023-01-14T02:00:00,Forex signals for free! Check http://www.fakepromo.net,1
